case,phi,agent_Y,reference_Y,abs_diff_Y,agent_w,reference_w,abs_diff_w,agent_R,reference_R,abs_diff_R,agent_wage_bill,reference_wage_bill,abs_diff_wage_bill,agent_capital_income,reference_capital_income,abs_diff_capital_income
left,0.34800000000000003,1.8308043822133695,1.8308043822133695,0.0,-1.4248825833682994,1.4248825833682994,2.849765166736599,-0.4059217988450699,0.4059217988450699,0.8118435976901398,-1.4248825833682994,1.4248825833682994,2.849765166736599,-0.4059217988450699,0.4059217988450699,0.8118435976901398
left,0.35000000000000003,1.8348623853211012,1.8348623853211012,0.0,-1.4224391886204866,1.4224391886204866,2.844878377240973,-0.41242319670061467,0.41242319670061467,0.8248463934012293,-1.4224391886204866,1.4224391886204866,2.844878377240973,-0.41242319670061467,0.41242319670061467,0.8248463934012293
left,0.352,1.8388843121101566,1.8388843121101566,0.0,-1.4199034920271552,1.4199034920271552,2.8398069840543103,-0.41898082008300136,0.41898082008300136,0.8379616401660027,-1.4199034920271552,1.4199034920271552,2.8398069840543103,-0.41898082008300136,0.41898082008300136,0.8379616401660027
left,0.354,1.84286956906338,1.84286956906338,0.0,-1.417275348824348,1.417275348824348,2.834550697648696,-0.4255942202390322,0.4255942202390322,0.8511884404780644,-1.417275348824348,1.417275348824348,2.834550697648696,-0.4255942202390322,0.4255942202390322,0.8511884404780644
left,0.356,1.8468175639737603,1.8468175639737603,0.0,-1.4145546384895644,1.4145546384895644,2.829109276979129,-0.43226292548419576,0.43226292548419576,0.8645258509683915,-1.4145546384895644,1.4145546384895644,2.829109276979129,-0.43226292548419576,0.43226292548419576,0.8645258509683915
left,0.358,1.850727706134052,1.850727706134052,0.0,-1.4117412650668397,1.4117412650668397,2.8234825301336794,-0.4389864410672122,0.4389864410672122,0.8779728821344244,-1.4117412650668397,1.4117412650668397,2.8234825301336794,-0.4389864410672122,0.4389864410672122,0.8779728821344244
left,0.36,1.8545994065281899,1.8545994065281899,0.0,-1.408835157481355,1.408835157481355,2.81767031496271,-0.4457642490468349,0.4457642490468349,0.8915284980936699,-1.408835157481355,1.408835157481355,2.81767031496271,-0.4457642490468349,0.4457642490468349,0.8915284980936699
left,0.362,1.8584320780244123,1.8584320780244123,0.0,-1.4058362698431648,1.4058362698431648,2.8116725396863296,-0.45259580818124745,0.45259580818124745,0.9051916163624949,-1.4058362698431648,1.4058362698431648,2.8116725396863296,-0.45259580818124745,0.45259580818124745,0.9051916163624949
left,0.364,1.8622251355699897,1.8622251355699897,0.0,-1.4027445817396136,1.4027445817396136,2.805489163479227,-0.45948055383037617,0.45948055383037617,0.9189611076607523,-1.4027445817396136,1.4027445817396136,2.805489163479227,-0.45948055383037617,0.45948055383037617,0.9189611076607523
left,0.366,1.8659779963874663,1.8659779963874663,0.0,-1.3995600985160257,1.3995600985160257,2.7991201970320514,-0.4664178978714404,0.4664178978714404,0.9328357957428808,-1.3995600985160257,1.3995600985160257,2.7991201970320514,-0.4664178978714404,0.4664178978714404,0.9328357957428808
left,0.368,1.8696900801723106,1.8696900801723106,0.0,-1.3962828515442611,1.3962828515442611,2.7925657030885223,-0.4734072286280494,0.4734072286280494,0.9468144572560988,-1.3962828515442611,1.3962828515442611,2.7925657030885223,-0.4734072286280494,0.4734072286280494,0.9468144572560988
left,0.37,1.8733608092918694,1.8733608092918694,0.0,-1.3929128984787242,1.3929128984787242,2.7858257969574485,-0.4804479108131452,0.4804479108131452,0.9608958216262904,-1.3929128984787242,1.3929128984787242,2.7858257969574485,-0.4804479108131452,0.4804479108131452,0.9608958216262904
left,0.372,1.8769896089855247,1.8769896089855247,0.0,-1.3894503234994353,1.3894503234994353,2.7789006469988706,-0.4875392854860894,0.4875392854860894,0.9750785709721788,-1.3894503234994353,1.3894503234994353,2.7789006469988706,-0.4875392854860894,0.4875392854860894,0.9750785709721788
left,0.374,1.880575907565933,1.880575907565933,0.0,-1.385895237541763,1.385895237541763,2.771790475083526,-0.49468067002417,0.49468067002417,0.98936134004834,-1.385895237541763,1.385895237541763,2.771790475083526,-0.49468067002417,0.49468067002417,0.98936134004834
left,0.376,1.8841191366212469,1.8841191366212469,0.0,-1.38224777851244,1.38224777851244,2.76449555702488,-0.5018713581088068,0.5018713581088068,1.0037427162176136,-1.38224777851244,1.38224777851244,2.76449555702488,-0.5018713581088068,0.5018713581088068,1.0037427162176136
left,0.378,1.8876187312181936,1.8876187312181936,0.0,-1.3785081114914821,1.3785081114914821,2.7570162229829642,-0.5091106197267112,0.5091106197267112,1.0182212394534225,-1.3785081114914821,1.3785081114914821,2.7570162229829642,-0.5091106197267112,0.5091106197267112,1.0182212394534225
left,0.38,1.8910741301059,1.8910741301059,0.0,-1.3746764289196445,1.3746764289196445,2.749352857839289,-0.5163977011862556,0.5163977011862556,1.0327954023725112,-1.3746764289196445,1.3746764289196445,2.749352857839289,-0.5163977011862556,0.5163977011862556,1.0327954023725112
left,0.382,1.8944847759203407,1.8944847759203407,0.0,-1.3707529507710556,1.3707529507710556,2.7415059015421113,-0.523731825149285,0.523731825149285,1.04746365029857,-1.3707529507710556,1.3707529507710556,2.7415059015421113,-0.523731825149285,0.523731825149285,1.04746365029857
left,0.384,1.8978501153892868,1.8978501153892868,0.0,-1.3667379247106866,1.3667379247106866,2.733475849421373,-0.5311121906786004,0.5311121906786004,1.0622243813572008,-1.3667379247106866,1.3667379247106866,2.733475849421373,-0.5311121906786004,0.5311121906786004,1.0622243813572008
left,0.386,1.9011695995376354,1.9011695995376354,0.0,-1.3626316262363123,1.3626316262363123,2.7252632524726246,-0.5385379733013231,0.5385379733013231,1.0770759466026463,-1.3626316262363123,1.3626316262363123,2.7252632524726246,-0.5385379733013231,0.5385379733013231,1.0770759466026463
left,0.388,1.9044426838929855,1.9044426838929855,0.0,-1.3584343588046468,1.3584343588046468,2.7168687176092936,-0.5460083250883387,0.5460083250883387,1.0920166501766775,-1.3584343588046468,1.3584343588046468,2.7168687176092936,-0.5460083250883387,0.5460083250883387,1.0920166501766775
left,0.39,1.9076688286913392,1.9076688286913392,0.0,-1.3541464539413341,1.3541464539413341,2.7082929078826683,-0.5535223747500052,0.5535223747500052,1.1070447495000104,-1.3541464539413341,1.3541464539413341,2.7082929078826683,-0.5535223747500052,0.5535223747500052,1.1070447495000104
left,0.392,1.910847499082793,1.910847499082793,0.0,-1.3497682713345007,1.3497682713345007,2.6995365426690014,-0.5610792277482923,0.5610792277482923,1.1221584554965847,-1.3497682713345007,1.3497682713345007,2.6995365426690014,-0.5610792277482923,0.5610792277482923,1.1221584554965847
left,0.394,1.9139781653370898,1.9139781653370898,0.0,-1.3453001989115807,1.3453001989115807,2.6906003978231614,-0.5686779664255088,0.5686779664255088,1.1373559328510177,-1.3453001989115807,1.3453001989115807,2.6906003978231614,-0.5686779664255088,0.5686779664255088,1.1373559328510177
left,0.396,1.9170603030488929,1.9170603030488929,0.0,-1.3407426528991413,1.3407426528991413,2.6814853057982826,-0.5763176501497516,0.5763176501497516,1.1526353002995031,-1.3407426528991413,1.3407426528991413,2.6814853057982826,-0.5763176501497516,0.5763176501497516,1.1526353002995031
left,0.398,1.9200933933426525,1.9200933933426525,0.0,-1.3360960778654527,1.3360960778654527,2.6721921557309054,-0.5839973154772001,0.5839973154772001,1.1679946309544003,-1.3360960778654527,1.3360960778654527,2.6721921557309054,-0.5839973154772001,0.5839973154772001,1.1679946309544003
left,0.4,1.923076923076923,1.923076923076923,0.0,-1.3313609467455618,1.3313609467455618,2.6627218934911236,-0.591715976331361,0.591715976331361,1.183431952662722,-1.3313609467455618,1.3313609467455618,2.6627218934911236,-0.591715976331361,0.591715976331361,1.183431952662722
left,0.402,1.9260103850479962,1.9260103850479962,0.0,-1.3265377608486455,1.3265377608486455,2.653075521697291,-0.5994726241993505,0.5994726241993505,1.198945248398701,-1.3265377608486455,1.3265377608486455,2.653075521697291,-0.5994726241993505,0.5994726241993505,1.198945248398701
left,0.404,1.9288932781927042,1.9288932781927042,0.0,-1.3216270498474236,1.3216270498474236,2.6432540996948473,-0.6072662283452804,0.6072662283452804,1.2145324566905609,-1.3216270498474236,1.3216270498474236,2.6432540996948473,-0.6072662283452804,0.6072662283452804,1.2145324566905609
left,0.406,1.9317251077902609,1.9317251077902609,0.0,-1.316629371749456,1.316629371749456,2.633258743498912,-0.6150957360408047,0.6150957360408047,1.2301914720816094,-1.316629371749456,1.316629371749456,2.633258743498912,-0.6150957360408047,0.6150957360408047,1.2301914720816094
left,0.40800000000000003,1.934505385662994,1.934505385662994,0.0,-1.3115453128501366,1.3115453128501366,2.6230906257002733,-0.6229600728128574,0.6229600728128574,1.2459201456257147,-1.3115453128501366,1.3115453128501366,2.6230906257002733,-0.6229600728128574,0.6229600728128574,1.2459201456257147
left,0.41000000000000003,1.9372336303758233,1.9372336303758233,0.0,-1.3063754876672298,1.3063754876672298,2.6127509753344595,-0.6308581427085934,0.6308581427085934,1.2617162854171868,-1.3063754876672298,1.3063754876672298,2.6127509753344595,-0.6308581427085934,0.6308581427085934,1.2617162854171868
left,0.41200000000000003,1.9399093674343537,1.9399093674343537,0.0,-1.3011205388568177,1.3011205388568177,2.6022410777136353,-0.6387888285775364,0.6387888285775364,1.2775776571550728,-1.3011205388568177,1.3011205388568177,2.6022410777136353,-0.6387888285775364,0.6387888285775364,1.2775776571550728
left,0.41400000000000003,1.9425321294814215,1.9425321294814215,0.0,-1.2957811371105266,1.2957811371105266,2.591562274221053,-0.646750992370895,0.646750992370895,1.29350198474179,-1.2957811371105266,1.2957811371105266,2.591562274221053,-0.646750992370895,0.646750992370895,1.29350198474179
left,0.41600000000000004,1.9451014564919706,1.9451014564919706,0.0,-1.290357981033949,1.290357981033949,2.580715962067898,-0.6547434754580219,0.6547434754580219,1.3094869509160438,-1.290357981033949,1.290357981033949,2.580715962067898,-0.6547434754580219,0.6547434754580219,1.3094869509160438
left,0.418,1.9476168959660953,1.9476168959660953,0.0,-1.2848517970061617,1.2848517970061617,2.5697035940123234,-0.6627650989599335,0.6627650989599335,1.325530197919867,-1.2848517970061617,1.2848517970061617,2.5697035940123234,-0.6627650989599335,0.6627650989599335,1.325530197919867
left,0.42,1.9500780031201246,1.9500780031201246,0.0,-1.2792633390203003,1.2792633390203003,2.5585266780406006,-0.6708146640998243,0.6708146640998243,1.3416293281996485,-1.2792633390203003,1.2792633390203003,2.5585266780406006,-0.6708146640998243,0.6708146640998243,1.3416293281996485
left,0.422,1.9524843410755843,1.9524843410755843,0.0,-1.2735933885051305,1.2735933885051305,2.547186777010261,-0.6788909525704541,0.6788909525704541,1.3577819051409081,-1.2735933885051305,1.2735933885051305,2.547186777010261,-0.6788909525704541,0.6788909525704541,1.3577819051409081
left,0.424,1.9548354810459152,1.9548354810459152,0.0,-1.267842754127615,1.267842754127615,2.53568550825523,-0.6869927269183005,0.6869927269183005,1.373985453836601,-1.267842754127615,1.267842754127615,2.53568550825523,-0.6869927269183005,0.6869927269183005,1.373985453836601
left,0.426,1.9571310025207844,1.9571310025207844,0.0,-1.2620122715764652,1.2620122715764652,2.5240245431529305,-0.6951187309443193,0.6951187309443193,1.3902374618886386,-1.2620122715764652,1.2620122715764652,2.5240245431529305,-0.6951187309443193,0.6951187309443193,1.3902374618886386
left,0.428,1.9593704934478648,1.9593704934478648,0.0,-1.2561028033267099,1.2561028033267099,2.5122056066534197,-0.703267690121155,0.703267690121155,1.40653538024231,-1.2561028033267099,1.2561028033267099,2.5122056066534197,-0.703267690121155,0.703267690121155,1.40653538024231
left,0.43,1.9615535504119261,1.9615535504119261,0.0,-1.2501152383853176,1.2501152383853176,2.500230476770635,-0.7114383120266087,0.7114383120266087,1.4228766240532174,-1.2501152383853176,1.2501152383853176,2.500230476770635,-0.7114383120266087,0.7114383120266087,1.4228766240532174
left,0.432,1.9636797788111096,1.9636797788111096,0.0,-1.2440504920179472,1.2440504920179472,2.4881009840358943,-0.7196292867931626,0.7196292867931626,1.4392585735863253,-1.2440504920179472,1.2440504920179472,2.4881009840358943,-0.7196292867931626,0.7196292867931626,1.4392585735863253
left,0.434,1.9657487930302409,1.9657487930302409,0.0,-1.2379095054569107,1.2379095054569107,2.4758190109138214,-0.7278392875733303,0.7278392875733303,1.4556785751466605,-1.2379095054569107,1.2379095054569107,2.4758190109138214,-0.7278392875733303,0.7278392875733303,1.4556785751466605
left,0.436,1.9677602166110448,1.9677602166110448,0.0,-1.23169324559046,1.23169324559046,2.46338649118092,-0.736066971020585,0.736066971020585,1.47213394204117,-1.23169324559046,1.23169324559046,2.46338649118092,-0.736066971020585,0.736066971020585,1.47213394204117
left,0.438,1.9697136824191235,1.9697136824191235,0.0,-1.2254027046335263,1.2254027046335263,2.4508054092670526,-0.7443109777855972,0.7443109777855972,1.4886219555711944,-1.2254027046335263,1.2254027046335263,2.4508054092670526,-0.7443109777855972,0.7443109777855972,1.4886219555711944
left,0.44,1.9716088328075707,1.9716088328075707,0.0,-1.2190388997800754,1.2190388997800754,2.438077799560151,-0.7525699330274953,0.7525699330274953,1.5051398660549906,-1.2190388997800754,1.2190388997800754,2.438077799560151,-0.7525699330274953,0.7525699330274953,1.5051398660549906
left,0.442,1.9734453197770794,1.9734453197770794,0.0,-1.2126028728372433,1.2126028728372433,2.4252057456744867,-0.7608424469398362,0.7608424469398362,1.5216848938796723,-1.2126028728372433,1.2126028728372433,2.4252057456744867,-0.7608424469398362,0.7608424469398362,1.5216848938796723
left,0.444,1.9752228051324188,1.9752228051324188,0.0,-1.2060956898414597,1.2060956898414597,2.4121913796829193,-0.7691271152909591,0.7691271152909591,1.5382542305819182,-1.2060956898414597,1.2060956898414597,2.4121913796829193,-0.7691271152909591,0.7691271152909591,1.5382542305819182
left,0.446,1.9769409606351513,1.9769409606351513,0.0,-1.1995184406567758,1.1995184406567758,2.3990368813135516,-0.7774225199783756,0.7774225199783756,1.5548450399567513,-1.1995184406567758,1.1995184406567758,2.3990368813135516,-0.7774225199783756,0.7774225199783756,1.5548450399567513
left,0.448,1.9785994681524626,1.9785994681524626,0.0,-1.192872238555638,1.192872238555638,2.385744477111276,-0.7857272295968243,0.7857272295968243,1.5714544591936486,-1.192872238555638,1.192872238555638,2.385744477111276,-0.7857272295968243,0.7857272295968243,1.5714544591936486
left,0.45,1.9801980198019797,1.9801980198019797,0.0,-1.186158219782374,1.186158219782374,2.372316439564748,-0.7940398000196056,0.7940398000196056,1.5880796000392112,-1.186158219782374,1.186158219782374,2.372316439564748,-0.7940398000196056,0.7940398000196056,1.5880796000392112
left,0.452,1.9817363180924596,1.9817363180924596,0.0,-1.1793775430996696,1.1793775430996696,2.358755086199339,-0.8023587749927901,0.8023587749927901,1.6047175499855801,-1.1793775430996696,1.1793775430996696,2.358755086199339,-0.8023587749927901,0.8023587749927901,1.6047175499855801
left,0.454,1.9832140760602261,1.9832140760602261,0.0,-1.1725313893183504,1.1725313893183504,2.345062778636701,-0.8106826867418759,0.8106826867418759,1.6213653734837519,-1.1725313893183504,1.1725313893183504,2.345062778636701,-0.8106826867418759,0.8106826867418759,1.6213653734837519
left,0.456,1.9846310174012445,1.9846310174012445,0.0,-1.1656209608107906,1.1656209608107906,2.331241921621581,-0.8190100565904538,0.8190100565904538,1.6380201131809076,-1.1656209608107906,1.1656209608107906,2.331241921621581,-0.8190100565904538,0.8190100565904538,1.6380201131809076
left,0.458,1.9859868765987196,1.9859868765987196,0.0,-1.1586474810082983,1.1586474810082983,2.3172949620165966,-0.8273393955904217,0.8273393955904217,1.6546787911808434,-1.1586474810082983,1.1586474810082983,2.3172949620165966,-0.8273393955904217,0.8273393955904217,1.6546787911808434
left,0.46,1.9872813990461045,1.9872813990461045,0.0,-1.1516121938828379,1.1516121938828379,2.3032243877656757,-0.8356692051632664,0.8356692051632664,1.6713384103265327,-1.1516121938828379,1.1516121938828379,2.3032243877656757,-0.8356692051632664,0.8356692051632664,1.6713384103265327
left,0.462,1.9885143411654285,1.9885143411654285,0.0,-1.1445163634134963,1.1445163634134963,2.2890327268269925,-0.8439979777519324,0.8439979777519324,1.6879959555038648,-1.1445163634134963,1.1445163634134963,2.2890327268269925,-0.8439979777519324,0.8439979777519324,1.6879959555038648
left,0.464,1.98968547052082,1.98968547052082,0.0,-1.1373612730380698,1.1373612730380698,2.2747225460761396,-0.8523241974827503,0.8523241974827503,1.7046483949655007,-1.1373612730380698,1.1373612730380698,2.2747225460761396,-0.8523241974827503,0.8523241974827503,1.7046483949655007
left,0.466,1.9907945659271524,1.9907945659271524,0.0,-1.1301482250902288,1.1301482250902288,2.2602964501804577,-0.8606463408369234,0.8606463408369234,1.7212926816738467,-1.1301482250902288,1.1301482250902288,2.2602964501804577,-0.8606463408369234,0.8606463408369234,1.7212926816738467
left,0.468,1.9918414175536998,1.9918414175536998,0.0,-1.1228785402226846,1.1228785402226846,2.2457570804453693,-0.8689628773310152,0.8689628773310152,1.7379257546620304,-1.1228785402226846,1.1228785402226846,2.2457570804453693,-0.8689628773310152,0.8689628773310152,1.7379257546620304
left,0.47000000000000003,1.9928258270227182,1.9928258270227182,0.0,-1.1155535568168227,1.1155535568168227,2.2311071136336453,-0.8772722702058958,0.8772722702058958,1.7545445404117916,-1.1155535568168227,1.1155535568168227,2.2311071136336453,-0.8772722702058958,0.8772722702058958,1.7545445404117916
left,0.47200000000000003,1.9937476075028708,1.9937476075028708,0.0,-1.1081746303792912,1.1081746303792912,2.2163492607585824,-0.8855729771235797,0.8855729771235797,1.7711459542471595,-1.1081746303792912,1.1081746303792912,2.2163492607585824,-0.8855729771235797,0.8855729771235797,1.7711459542471595
left,0.47400000000000003,1.9946065837974116,1.9946065837974116,0.0,-1.1007431329260333,1.1007431329260333,2.2014862658520666,-0.8938634508713784,0.8938634508713784,1.7877269017427568,-1.1007431329260333,1.1007431329260333,2.2014862658520666,-0.8938634508713784,0.8938634508713784,1.7877269017427568
left,0.47600000000000003,1.995402592427048,1.995402592427048,0.0,-1.0932604523542742,1.0932604523542742,2.1865209047085483,-0.902142140072774,0.902142140072774,1.804284280145548,-1.0932604523542742,1.0932604523542742,2.1865209047085483,-0.902142140072774,0.902142140072774,1.804284280145548
left,0.47800000000000004,1.9961354817074142,1.9961354817074142,0.0,-1.0857279918029954,1.0857279918029954,2.171455983605991,-0.9104074899044187,0.9104074899044187,1.8208149798088373,-1.0857279918029954,1.0857279918029954,2.171455983605991,-0.9104074899044187,0.9104074899044187,1.8208149798088373
left,0.48,1.996805111821086,1.996805111821086,0.0,-1.0781471690024396,1.0781471690024396,2.156294338004879,-0.9186579428186465,0.9186579428186465,1.837315885637293,-1.0781471690024396,1.0781471690024396,2.156294338004879,-0.9186579428186465,0.9186579428186465,1.837315885637293
left,0.482,1.9974113548840704,1.9974113548840704,0.0,-1.070519415613192,1.070519415613192,2.141038831226384,-0.9268919392708784,0.9268919392708784,1.8537838785417569,-1.070519415613192,1.070519415613192,2.141038831226384,-0.9268919392708784,0.9268919392708784,1.8537838785417569
left,0.484,1.9979540950067134,1.9979540950067134,0.0,-1.0628461765554225,1.0628461765554225,2.125692353110845,-0.9351079184512913,0.9351079184512913,1.8702158369025825,-1.0628461765554225,1.0628461765554225,2.125692353110845,-0.9351079184512913,0.9351079184512913,1.8702158369025825
left,0.486,1.9984332283489745,1.9984332283489745,0.0,-1.0551289093288574,1.0551289093288574,2.110257818657715,-0.943304319020117,0.943304319020117,1.886608638040234,-1.0551289093288574,1.0551289093288574,2.110257818657715,-0.943304319020117,0.943304319020117,1.886608638040234
left,0.488,1.9988486631700142,1.9988486631700142,0.0,-1.0473690833240858,1.0473690833240858,2.0947381666481717,-0.9514795798459285,0.9514795798459285,1.902959159691857,-1.0473690833240858,1.0473690833240858,2.0947381666481717,-0.9514795798459285,0.9514795798459285,1.902959159691857
left,0.49,1.9992003198720512,1.9992003198720512,0.0,-1.0395681791257907,1.0395681791257907,2.0791363582515814,-0.9596321407462605,0.9596321407462605,1.919264281492521,-1.0395681791257907,1.0395681791257907,2.0791363582515814,-0.9596321407462605,0.9596321407462605,1.919264281492521
left,0.492,1.999488131038454,1.999488131038454,0.0,-1.0317276878085362,1.0317276878085362,2.0634553756170724,-0.9677604432299177,0.9677604432299177,1.9355208864598354,-1.0317276878085362,1.0317276878085362,2.0634553756170724,-0.9677604432299177,0.9677604432299177,1.9355208864598354
left,0.494,1.999712041466029,1.999712041466029,0.0,-1.02384911022572,1.02384911022572,2.04769822045144,-0.9758629312403092,0.9758629312403092,1.9517258624806184,-1.02384911022572,1.02384911022572,2.04769822045144,-0.9758629312403092,0.9758629312403092,1.9517258624806184
left,0.496,1.9998720081914756,1.9998720081914756,0.0,-1.015933956292329,1.015933956292329,2.031867912584658,-0.9839380518991464,0.9839380518991464,1.9678761037982928,-1.015933956292329,1.015933956292329,2.031867912584658,-0.9839380518991464,0.9839380518991464,1.9678761037982928
left,0.498,1.9999680005119918,1.9999680005119918,0.0,-1.0079837442621398,1.0079837442621398,2.0159674885242795,-0.991984256249852,0.991984256249852,1.983968512499704,-1.0079837442621398,1.0079837442621398,2.0159674885242795,-0.991984256249852,0.991984256249852,1.983968512499704
left,0.5,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.502,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.504,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.506,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.508,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.51,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.512,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.514,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.516,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.518,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.52,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.522,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.524,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.526,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.528,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.53,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.532,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.534,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.536,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.538,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.54,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.542,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.544,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.546,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.548,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.55,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.552,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.554,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.556,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.558,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.56,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.562,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.5640000000000001,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.5660000000000001,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.5680000000000001,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.5700000000000001,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.5720000000000001,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.5740000000000001,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.5760000000000001,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.578,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.58,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.582,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.584,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.586,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.588,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.59,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.592,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.594,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.596,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
left,0.598,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
