phi,threshold,region,Y,w,R,wage_bill,capital_income,identity_gap
0.23800000000000002,0.5,1,1.5691492700317593,-1.4296787461058749,-0.13947052392588433,-1.4296787461058749,-0.13947052392588433,3.138298540063518
0.24,0.5,1,1.5743073047858942,-1.431548959767526,-0.14275834501836823,-1.431548959767526,-0.14275834501836823,3.1486146095717884
0.242,0.5,1,1.57945944579927,-1.4333602952581654,-0.14609915054110456,-1.4333602952581654,-0.14609915054110456,3.15891889159854
0.244,0.5,1,1.5846052431418283,-1.4351119083786128,-0.1494933347632154,-1.4351119083786128,-0.1494933347632154,3.1692104862836565
0.246,0.5,1,1.5897442419463557,-1.4368029566927825,-0.1529412852535732,-1.4368029566927825,-0.1529412852535732,3.1794884838927113
0.248,0.5,1,1.5948759824436052,-1.4384325998644172,-0.15644338257918794,-1.4384325998644172,-0.15644338257918794,3.1897519648872104
0.25,0.5,1,1.6,-1.4400000000000004,-0.16000000000000003,-1.4400000000000004,-0.16000000000000003,3.2000000000000006
0.252,0.5,1,1.6051158251579434,-1.4415043219977433,-0.16361150316020026,-1.4415043219977433,-0.16361150316020026,3.2102316503158868
0.254,0.5,1,1.6102229836787798,-1.4429447339025683,-0.16727824977621147,-1.4429447339025683,-0.16727824977621147,3.2204459673575596
0.256,0.5,1,1.6153209965884419,-1.4443204072669733,-0.17100058932146842,-1.4443204072669733,-0.17100058932146842,3.2306419931768833
0.258,0.5,1,1.6204093802258206,-1.4456305175176767,-0.17477886270814408,-1.4456305175176767,-0.17477886270814408,3.240818760451641
0.26,0.5,1,1.6254876462938883,-1.446874244327915,-0.17861340196597345,-1.446874244327915,-0.17861340196597345,3.2509752925877766
0.262,0.5,1,1.6305553019136196,-1.4480507719952802,-0.18250452991833938,-1.4480507719952802,-0.18250452991833938,3.2611106038272393
0.264,0.5,1,1.6356118496807288,-1.449159289824944,-0.18645255985578502,-1.449159289824944,-0.18645255985578502,3.2712236993614576
0.266,0.5,1,1.640656787725262,-1.4501989925181313,-0.19045779520713071,-1.4501989925181313,-0.19045779520713071,3.281313575450524
0.268,0.5,1,1.6456896097740799,-1.4511690805657003,-0.19452052920837976,-1.4511690805657003,-0.19452052920837976,3.29137921954816
0.27,0.5,1,1.6507098052162432,-1.4520687606466425,-0.1986410445696008,-1.4520687606466425,-0.1986410445696008,3.3014196104324864
0.272,0.5,1,1.6557168591713467,-1.4528972460313574,-0.20281961313998906,-1.4528972460313574,-0.20281961313998906,3.311433718342693
0.274,0.5,1,1.660710252560815,-1.4536537569895045,-0.2070564955713105,-1.4536537569895045,-0.2070564955713105,3.32142050512163
0.276,0.5,1,1.6656894621821865,-1.4543375212022445,-0.2113519409799422,-1.4543375212022445,-0.2113519409799422,3.3313789243643734
0.278,0.5,1,1.6706539607864102,-1.454947774178678,-0.21570618660773203,-1.454947774178678,-0.21570618660773203,3.3413079215728203
0.28,0.5,1,1.675603217158177,-1.4554837596762717,-0.22011945748190534,-1.4554837596762717,-0.22011945748190534,3.351206434316354
0.28200000000000003,0.5,1,1.6805366961992982,-1.4559447301250437,-0.22459196607425452,-1.4559447301250437,-0.22459196607425452,3.3610733923985965
0.28400000000000003,0.5,1,1.6854538590151553,-1.4563299470552986,-0.2291239119598565,-1.4563299470552986,-0.2291239119598565,3.3709077180303106
0.28600000000000003,0.5,1,1.690354163004233,-1.456638681528665,-0.23371548147556814,-1.456638681528665,-0.23371548147556814,3.380708326008466
0.28800000000000003,0.5,1,1.6952370619507433,-1.456870214572186,-0.23836684737855743,-1.456870214572186,-0.23836684737855743,3.3904741239014866
0.29,0.5,1,1.7001020061203673,-1.457023837615228,-0.24307816850513922,-1.457023837615228,-0.24307816850513922,3.4002040122407347
0.292,0.5,1,1.7049484423591033,-1.45709885292892,-0.24784958943018337,-1.45709885292892,-0.24784958943018337,3.4098968847182065
